,C,HW,K,RS
5319,16,150,96,7
5320,16,150,6,3
5321,16,150,6,5
5322,16,150,6,1
5323,16,150,6,11
5324,16,150,6,7
5325,16,150,28,3
5326,16,150,28,5
5327,16,150,28,1
5328,16,150,28,11
5329,16,150,28,7
5330,16,150,192,3
5331,16,150,192,5
5332,16,150,192,1
5333,16,150,192,11
5334,16,150,192,7
5335,16,150,9,3
5336,16,150,9,5
5337,16,150,9,1
5338,16,150,9,11
5339,16,150,9,7
5340,16,150,12,3
5341,16,150,12,5
5342,16,150,12,1
5343,16,150,12,11
5344,16,150,12,7
5345,16,150,56,3
5346,16,150,56,5
5347,16,150,56,1
5348,16,150,56,11
5349,16,150,56,7
5350,16,150,3,3
5351,16,150,3,5
5352,16,150,3,1
5353,16,150,3,11
5354,16,150,3,7
5355,16,208,512,3
5356,16,208,512,5
5357,16,208,512,1
5358,16,208,512,11
5359,16,208,512,7
5360,16,208,16,3
5361,16,208,16,5
5362,16,208,16,1
5363,16,208,16,11
5364,16,208,16,7
5365,16,208,32,3
5366,16,208,32,5
5367,16,208,32,1
5368,16,208,32,11
5369,16,208,32,7
5370,16,208,64,3
5371,16,208,64,5
5372,16,208,64,1
5373,16,208,64,11
5374,16,208,64,7
5375,16,208,384,3
5376,16,208,384,5
5377,16,208,384,1
5378,16,208,384,11
5379,16,208,384,7
5380,16,208,256,3
5381,16,208,256,5
5382,16,208,256,1
5383,16,208,256,11
5384,16,208,256,7
5385,16,208,128,3
5386,16,208,128,5
5387,16,208,128,1
5388,16,208,128,11
5389,16,208,128,7
5390,16,208,255,3
5391,16,208,255,5
5392,16,208,255,1
5393,16,208,255,11
5394,16,208,255,7
5395,16,208,1024,3
5396,16,208,1024,5
5397,16,208,1024,1
5398,16,208,1024,11
5399,16,208,1024,7
5400,16,208,96,3
5401,16,208,96,5
5402,16,208,96,1
5403,16,208,96,11
5404,16,208,96,7
5405,16,208,6,3
5406,16,208,6,5
5407,16,208,6,1
5408,16,208,6,11
5409,16,208,6,7
5410,16,208,28,3
5411,16,208,28,5
5412,16,208,28,1
5413,16,208,28,11
5414,16,208,28,7
5415,16,208,192,3
5416,16,208,192,5
5417,16,208,192,1
5418,16,208,192,11
5419,16,208,192,7
5420,16,208,9,3
5421,16,208,9,5
5422,16,208,9,1
5423,16,208,9,11
5424,16,208,9,7
5425,16,208,12,3
5426,16,208,12,5
5427,16,208,12,1
5428,16,208,12,11
5429,16,208,12,7
5430,16,208,56,3
5431,16,208,56,5
5432,16,208,56,1
5433,16,208,56,11
5434,16,208,56,7
5435,16,208,3,3
5436,16,208,3,5
5437,16,208,3,1
5438,16,208,3,11
5439,16,208,3,7
5440,16,224,512,3
5441,16,224,512,5
5442,16,224,512,1
5443,16,224,512,11
5444,16,224,512,7
5445,16,224,16,3
5446,16,224,16,5
5447,16,224,16,1
5448,16,224,16,11
5449,16,224,16,7
5450,16,224,32,3
5451,16,224,32,5
5452,16,224,32,1
5453,16,224,32,11
5454,16,224,32,7
5455,16,224,64,3
5456,16,224,64,5
5457,16,224,64,1
5458,16,224,64,11
5459,16,224,64,7
5460,16,224,384,3
5461,16,224,384,5
5462,16,224,384,1
5463,16,224,384,11
5464,16,224,384,7
5465,16,224,256,3
5466,16,224,256,5
5467,16,224,256,1
5468,16,224,256,11
5469,16,224,256,7
5470,16,224,128,3
5471,16,224,128,5
5472,16,224,128,1
5473,16,224,128,11
5474,16,224,128,7
5475,16,224,255,3
5476,16,224,255,5
5477,16,224,255,1
5478,16,224,255,11
5479,16,224,255,7
5480,16,224,1024,3
5481,16,224,1024,5
5482,16,224,1024,1
5483,16,224,1024,11
5484,16,224,1024,7
5485,16,224,96,3
5486,16,224,96,5
5487,16,224,96,1
5488,16,224,96,11
5489,16,224,96,7
5490,16,224,6,3
5491,16,224,6,5
5492,16,224,6,1
5493,16,224,6,11
5494,16,224,6,7
5495,16,224,28,3
5496,16,224,28,5
5497,16,224,28,1
5498,16,224,28,11
5499,16,224,28,7
5500,16,224,192,3
5501,16,224,192,5
5502,16,224,192,1
5503,16,224,192,11
5504,16,224,192,7
5505,16,224,9,3
5506,16,224,9,5
5507,16,224,9,1
5508,16,224,9,11
5509,16,224,9,7
5510,16,224,12,3
5511,16,224,12,5
5512,16,224,12,1
5513,16,224,12,11
5514,16,224,12,7
5515,16,224,56,3
5516,16,224,56,5
5517,16,224,56,1
5518,16,224,56,11
5519,16,224,56,7
5520,16,224,3,3
5521,16,224,3,5
5522,16,224,3,1
5523,16,224,3,11
5524,16,224,3,7
5525,16,256,512,3
5526,16,256,512,5
5527,16,256,512,1
5528,16,256,512,11
5529,16,256,512,7
5530,16,256,16,3
5531,16,256,16,5
5532,16,256,16,1
5533,16,256,16,11
5534,16,256,16,7
5535,16,256,32,3
5536,16,256,32,5
5537,16,256,32,1
5538,16,256,32,11
5539,16,256,32,7
5540,16,256,64,3
5541,16,256,64,5
5542,16,256,64,1
5543,16,256,64,11
5544,16,256,64,7
5545,16,256,384,3
5546,16,256,384,5
5547,16,256,384,1
5548,16,256,384,11
5549,16,256,384,7
5550,16,256,256,3
5551,16,256,256,5
5552,16,256,256,1
5553,16,256,256,11
5554,16,256,256,7
5555,16,256,128,3
5556,16,256,128,5
5557,16,256,128,1
5558,16,256,128,11
5559,16,256,128,7
5560,16,256,255,3
5561,16,256,255,5
5562,16,256,255,1
5563,16,256,255,11
5564,16,256,255,7
5565,16,256,1024,3
5566,16,256,1024,5
5567,16,256,1024,1
5568,16,256,1024,11
5569,16,256,1024,7
5570,16,256,96,3
5571,16,256,96,5
5572,16,256,96,1
5573,16,256,96,11
5574,16,256,96,7
5575,16,256,6,3
5576,16,256,6,5
5577,16,256,6,1
5578,16,256,6,11
5579,16,256,6,7
5580,16,256,28,3
5581,16,256,28,5
5582,16,256,28,1
5583,16,256,28,11
5584,16,256,28,7
5585,16,256,192,3
5586,16,256,192,5
5587,16,256,192,1
5588,16,256,192,11
5589,16,256,192,7
5590,16,256,9,3
5591,16,256,9,5
5592,16,256,9,1
5593,16,256,9,11
5594,16,256,9,7
5595,16,256,12,3
5596,16,256,12,5
5597,16,256,12,1
5598,16,256,12,11
5599,16,256,12,7
5600,16,256,56,3
5601,16,256,56,5
5602,16,256,56,1
5603,16,256,56,11
5604,16,256,56,7
5605,16,256,3,3
5606,16,256,3,5
5607,16,256,3,1
5608,16,256,3,11
5609,16,256,3,7
5610,16,320,512,3
5611,16,320,512,5
5612,16,320,512,1
5613,16,320,512,11
5614,16,320,512,7
5615,16,320,16,3
5616,16,320,16,5
5617,16,320,16,1
5618,16,320,16,11
5619,16,320,16,7
5620,16,320,32,3
5621,16,320,32,5
5622,16,320,32,1
5623,16,320,32,11
5624,16,320,32,7
5625,16,320,64,3
5626,16,320,64,5
5627,16,320,64,1
5628,16,320,64,11
5629,16,320,64,7
5630,16,320,384,3
5631,16,320,384,5
5632,16,320,384,1
5633,16,320,384,11
5634,16,320,384,7
5635,16,320,256,3
5636,16,320,256,5
5637,16,320,256,1
5638,16,320,256,11
5639,16,320,256,7
5640,16,320,128,3
5641,16,320,128,5
5642,16,320,128,1
5643,16,320,128,11
5644,16,320,128,7
5645,16,320,255,3
5646,16,320,255,5
5647,16,320,255,1
5648,16,320,255,11
5649,16,320,255,7
5650,16,320,1024,3
5651,16,320,1024,5
5652,16,320,1024,1
5653,16,320,1024,11
5654,16,320,1024,7
5655,16,320,96,3
5656,16,320,96,5
5657,16,320,96,1
5658,16,320,96,11
5659,16,320,96,7
5660,16,320,6,3
5661,16,320,6,5
5662,16,320,6,1
5663,16,320,6,11
5664,16,320,6,7
5665,16,320,28,3
5666,16,320,28,5
5667,16,320,28,1
5668,16,320,28,11
5669,16,320,28,7
5670,16,320,192,3
5671,16,320,192,5
5672,16,320,192,1
5673,16,320,192,11
5674,16,320,192,7
5675,16,320,9,3
5676,16,320,9,5
5677,16,320,9,1
5678,16,320,9,11
5679,16,320,9,7
5680,16,320,12,3
5681,16,320,12,5
5682,16,320,12,1
5683,16,320,12,11
5684,16,320,12,7
5685,16,320,56,3
5686,16,320,56,5
5687,16,320,56,1
5688,16,320,56,11
5689,16,320,56,7
5690,16,320,3,3
5691,16,320,3,5
5692,16,320,3,1
5693,16,320,3,11
5694,16,320,3,7
5695,16,400,512,3
5696,16,400,512,5
5697,16,400,512,1
5698,16,400,512,11
5699,16,400,512,7
5700,16,400,16,3
5701,16,400,16,5
5702,16,400,16,1
5703,16,400,16,11
5704,16,400,16,7
5705,16,400,32,3
5706,16,400,32,5
5707,16,400,32,1
5708,16,400,32,11
5709,16,400,32,7
5710,16,400,64,3
5711,16,400,64,5
5712,16,400,64,1
5713,16,400,64,11
5714,16,400,64,7
5715,16,400,384,3
5716,16,400,384,5
5717,16,400,384,1
5718,16,400,384,11
5719,16,400,384,7
5720,16,400,256,3
5721,16,400,256,5
5722,16,400,256,1
5723,16,400,256,11
5724,16,400,256,7
5725,16,400,128,3
5726,16,400,128,5
5727,16,400,128,1
5728,16,400,128,11
5729,16,400,128,7
5730,16,400,255,3
5731,16,400,255,5
5732,16,400,255,1
5733,16,400,255,11
5734,16,400,255,7
5735,16,400,1024,3
5736,16,400,1024,5
5737,16,400,1024,1
5738,16,400,1024,11
5739,16,400,1024,7
5740,16,400,96,3
5741,16,400,96,5
5742,16,400,96,1
5743,16,400,96,11
5744,16,400,96,7
5745,16,400,6,3
5746,16,400,6,5
5747,16,400,6,1
5748,16,400,6,11
5749,16,400,6,7
5750,16,400,28,3
5751,16,400,28,5
5752,16,400,28,1
5753,16,400,28,11
5754,16,400,28,7
5755,16,400,192,3
5756,16,400,192,5
5757,16,400,192,1
5758,16,400,192,11
5759,16,400,192,7
5760,16,400,9,3
5761,16,400,9,5
5762,16,400,9,1
5763,16,400,9,11
5764,16,400,9,7
5765,16,400,12,3
5766,16,400,12,5
5767,16,400,12,1
5768,16,400,12,11
5769,16,400,12,7
5770,16,400,56,3
5771,16,400,56,5
5772,16,400,56,1
5773,16,400,56,11
5774,16,400,56,7
5775,16,400,3,3
5776,16,400,3,5
5777,16,400,3,1
5778,16,400,3,11
5779,16,400,3,7
5780,16,416,512,3
5781,16,416,512,5
5782,16,416,512,1
5783,16,416,512,11
5784,16,416,512,7
5785,16,416,16,3
5786,16,416,16,5
5787,16,416,16,1
5788,16,416,16,11
5789,16,416,16,7
5790,16,416,32,3
5791,16,416,32,5
5792,16,416,32,1
5793,16,416,32,11
5794,16,416,32,7
5795,16,416,64,3
5796,16,416,64,5
5797,16,416,64,1
5798,16,416,64,11
5799,16,416,64,7
5800,16,416,384,3
5801,16,416,384,5
5802,16,416,384,1
5803,16,416,384,11
5804,16,416,384,7
5805,16,416,256,3
5806,16,416,256,5
5807,16,416,256,1
5808,16,416,256,11
5809,16,416,256,7
5810,16,416,128,3
5811,16,416,128,5
5812,16,416,128,1
5813,16,416,128,11
5814,16,416,128,7
5815,16,416,255,3
5816,16,416,255,5
5817,16,416,255,1
5818,16,416,255,11
5819,16,416,255,7
5820,16,416,1024,3
5821,16,416,1024,5
5822,16,416,1024,1
5823,16,416,1024,11
5824,16,416,1024,7
5825,16,416,96,3
5826,16,416,96,5
5827,16,416,96,1
5828,16,416,96,11
5829,16,416,96,7
5830,16,416,6,3
5831,16,416,6,5
5832,16,416,6,1
5833,16,416,6,11
5834,16,416,6,7
5835,16,416,28,3
5836,16,416,28,5
5837,16,416,28,1
5838,16,416,28,11
5839,16,416,28,7
5840,16,416,192,3
5841,16,416,192,5
5842,16,416,192,1
5843,16,416,192,11
5844,16,416,192,7
5845,16,416,9,3
5846,16,416,9,5
5847,16,416,9,1
5848,16,416,9,11
5849,16,416,9,7
5850,16,416,12,3
5851,16,416,12,5
5852,16,416,12,1
5853,16,416,12,11
5854,16,416,12,7
5855,16,416,56,3
5856,16,416,56,5
5857,16,416,56,1
5858,16,416,56,11
5859,16,416,56,7
5860,16,416,3,3
5861,16,416,3,5
5862,16,416,3,1
5863,16,416,3,11
5864,16,416,3,7
5865,32,7,512,3
5866,32,7,512,5
5867,32,7,512,1
5868,32,7,512,11
5869,32,7,512,7
5870,32,7,16,3
5871,32,7,16,5
5872,32,7,16,1
5873,32,7,16,11
5874,32,7,16,7
5875,32,7,32,3
5876,32,7,32,5
5877,32,7,32,1
5878,32,7,32,11
5879,32,7,32,7
5880,32,7,64,3
5881,32,7,64,5
5882,32,7,64,1
5883,32,7,64,11
5884,32,7,64,7
5885,32,7,384,3
5886,32,7,384,5
5887,32,7,384,1
5888,32,7,384,11
5889,32,7,384,7
5890,32,7,256,3
5891,32,7,256,5
5892,32,7,256,1
5893,32,7,256,11
5894,32,7,256,7
5895,32,7,128,3
5896,32,7,128,5
5897,32,7,128,1
5898,32,7,128,11
5899,32,7,128,7
5900,32,7,255,3
5901,32,7,255,5
5902,32,7,255,1
5903,32,7,255,11
5904,32,7,255,7
5905,32,7,1024,3
5906,32,7,1024,5
5907,32,7,1024,1
5908,32,7,1024,11
5909,32,7,1024,7
5910,32,7,96,3
5911,32,7,96,5
5912,32,7,96,1
5913,32,7,96,11
5914,32,7,96,7
5915,32,7,6,3
5916,32,7,6,5
5917,32,7,6,1
5918,32,7,6,11
5919,32,7,6,7
5920,32,7,28,3
5921,32,7,28,5
5922,32,7,28,1
5923,32,7,28,11
5924,32,7,28,7
5925,32,7,192,3
5926,32,7,192,5
5927,32,7,192,1
5928,32,7,192,11
5929,32,7,192,7
5930,32,7,9,3
5931,32,7,9,5
5932,32,7,9,1
5933,32,7,9,11
5934,32,7,9,7
5935,32,7,12,3
5936,32,7,12,5
5937,32,7,12,1
5938,32,7,12,11
5939,32,7,12,7
5940,32,7,56,3
5941,32,7,56,5
5942,32,7,56,1
5943,32,7,56,11
5944,32,7,56,7
5945,32,7,3,3
5946,32,7,3,5
5947,32,7,3,1
5948,32,7,3,11
5949,32,7,3,7
5950,32,8,512,3
5951,32,8,512,5
5952,32,8,512,1
5953,32,8,512,11
5954,32,8,512,7
5955,32,8,16,3
5956,32,8,16,5
5957,32,8,16,1
5958,32,8,16,11
5959,32,8,16,7
5960,32,8,32,3
5961,32,8,32,5
5962,32,8,32,1
5963,32,8,32,11
5964,32,8,32,7
5965,32,8,64,3
5966,32,8,64,5
5967,32,8,64,1
5968,32,8,64,11
5969,32,8,64,7
5970,32,8,384,3
5971,32,8,384,5
5972,32,8,384,1
5973,32,8,384,11
5974,32,8,384,7
5975,32,8,256,3
5976,32,8,256,5
5977,32,8,256,1
5978,32,8,256,11
5979,32,8,256,7
5980,32,8,128,3
5981,32,8,128,5
5982,32,8,128,1
5983,32,8,128,11
5984,32,8,128,7
5985,32,8,255,3
5986,32,8,255,5
5987,32,8,255,1
5988,32,8,255,11
5989,32,8,255,7
5990,32,8,1024,3
5991,32,8,1024,5
5992,32,8,1024,1
5993,32,8,1024,11
5994,32,8,1024,7
5995,32,8,96,3
5996,32,8,96,5
5997,32,8,96,1
5998,32,8,96,11
5999,32,8,96,7
6000,32,8,6,3
6001,32,8,6,5
6002,32,8,6,1
6003,32,8,6,11
6004,32,8,6,7
6005,32,8,28,3
6006,32,8,28,5
6007,32,8,28,1
6008,32,8,28,11
6009,32,8,28,7
6010,32,8,192,3
6011,32,8,192,5
6012,32,8,192,1
6013,32,8,192,11
6014,32,8,192,7
6015,32,8,9,3
6016,32,8,9,5
6017,32,8,9,1
6018,32,8,9,11
6019,32,8,9,7
6020,32,8,12,3
6021,32,8,12,5
6022,32,8,12,1
6023,32,8,12,11
6024,32,8,12,7
6025,32,8,56,3
6026,32,8,56,5
6027,32,8,56,1
6028,32,8,56,11
6029,32,8,56,7
6030,32,8,3,3
6031,32,8,3,5
6032,32,8,3,1
6033,32,8,3,11
6034,32,8,3,7
6035,32,12,512,3
6036,32,12,512,5
6037,32,12,512,1
6038,32,12,512,11
6039,32,12,512,7
6040,32,12,16,3
6041,32,12,16,5
6042,32,12,16,1
6043,32,12,16,11
6044,32,12,16,7
6045,32,12,32,3
6046,32,12,32,5
6047,32,12,32,1
6048,32,12,32,11
6049,32,12,32,7
6050,32,12,64,3
6051,32,12,64,5
6052,32,12,64,1
6053,32,12,64,11
6054,32,12,64,7
6055,32,12,384,3
6056,32,12,384,5
6057,32,12,384,1
6058,32,12,384,11
6059,32,12,384,7
6060,32,12,256,3
6061,32,12,256,5
6062,32,12,256,1
6063,32,12,256,11
6064,32,12,256,7
6065,32,12,128,3
6066,32,12,128,5
6067,32,12,128,1
6068,32,12,128,11
6069,32,12,128,7
6070,32,12,255,3
6071,32,12,255,5
6072,32,12,255,1
6073,32,12,255,11
6074,32,12,255,7
6075,32,12,1024,3
6076,32,12,1024,5
6077,32,12,1024,1
6078,32,12,1024,11
6079,32,12,1024,7
6080,32,12,96,3
6081,32,12,96,5
6082,32,12,96,1
6083,32,12,96,11
6084,32,12,96,7
6085,32,12,6,3
6086,32,12,6,5
6087,32,12,6,1
6088,32,12,6,11
6089,32,12,6,7
6090,32,12,28,3
6091,32,12,28,5
6092,32,12,28,1
6093,32,12,28,11
6094,32,12,28,7
6095,32,12,192,3
6096,32,12,192,5
6097,32,12,192,1
6098,32,12,192,11
6099,32,12,192,7
6100,32,12,9,3
6101,32,12,9,5
6102,32,12,9,1
6103,32,12,9,11
6104,32,12,9,7
6105,32,12,12,3
6106,32,12,12,5
6107,32,12,12,1
6108,32,12,12,11
6109,32,12,12,7
6110,32,12,56,3
6111,32,12,56,5
6112,32,12,56,1
6113,32,12,56,11
6114,32,12,56,7
6115,32,12,3,3
6116,32,12,3,5
6117,32,12,3,1
6118,32,12,3,11
6119,32,12,3,7
6120,32,13,512,3
6121,32,13,512,5
6122,32,13,512,1
6123,32,13,512,11
6124,32,13,512,7
6125,32,13,16,3
6126,32,13,16,5
6127,32,13,16,1
6128,32,13,16,11
6129,32,13,16,7
6130,32,13,32,3
6131,32,13,32,5
6132,32,13,32,1
6133,32,13,32,11
6134,32,13,32,7
6135,32,13,64,3
6136,32,13,64,5
6137,32,13,64,1
6138,32,13,64,11
6139,32,13,64,7
6140,32,13,384,3
6141,32,13,384,5
6142,32,13,384,1
6143,32,13,384,11
6144,32,13,384,7
6145,32,13,256,3
6146,32,13,256,5
6147,32,13,256,1
6148,32,13,256,11
6149,32,13,256,7
6150,32,13,128,3
6151,32,13,128,5
6152,32,13,128,1
6153,32,13,128,11
6154,32,13,128,7
6155,32,13,255,3
6156,32,13,255,5
6157,32,13,255,1
6158,32,13,255,11
6159,32,13,255,7
6160,32,13,1024,3
6161,32,13,1024,5
6162,32,13,1024,1
6163,32,13,1024,11
6164,32,13,1024,7
6165,32,13,96,3
6166,32,13,96,5
6167,32,13,96,1
6168,32,13,96,11
6169,32,13,96,7
6170,32,13,6,3
6171,32,13,6,5
6172,32,13,6,1
6173,32,13,6,11
6174,32,13,6,7
6175,32,13,28,3
6176,32,13,28,5
6177,32,13,28,1
6178,32,13,28,11
6179,32,13,28,7
6180,32,13,192,3
6181,32,13,192,5
6182,32,13,192,1
6183,32,13,192,11
6184,32,13,192,7
6185,32,13,9,3
6186,32,13,9,5
6187,32,13,9,1
6188,32,13,9,11
6189,32,13,9,7
6190,32,13,12,3
6191,32,13,12,5
6192,32,13,12,1
6193,32,13,12,11
6194,32,13,12,7
6195,32,13,56,3
6196,32,13,56,5
6197,32,13,56,1
6198,32,13,56,11
6199,32,13,56,7
6200,32,13,3,3
6201,32,13,3,5
6202,32,13,3,1
6203,32,13,3,11
6204,32,13,3,7
6205,32,14,512,3
6206,32,14,512,5
6207,32,14,512,1
6208,32,14,512,11
6209,32,14,512,7
6210,32,14,16,3
6211,32,14,16,5
6212,32,14,16,1
6213,32,14,16,11
6214,32,14,16,7
6215,32,14,32,3
6216,32,14,32,5
6217,32,14,32,1
6218,32,14,32,11
6219,32,14,32,7
6220,32,14,64,3
6221,32,14,64,5
6222,32,14,64,1
6223,32,14,64,11
6224,32,14,64,7
6225,32,14,384,3
6226,32,14,384,5
6227,32,14,384,1
6228,32,14,384,11
6229,32,14,384,7
6230,32,14,256,3
6231,32,14,256,5
6232,32,14,256,1
6233,32,14,256,11
6234,32,14,256,7
6235,32,14,128,3
6236,32,14,128,5
6237,32,14,128,1
6238,32,14,128,11
6239,32,14,128,7
6240,32,14,255,3
6241,32,14,255,5
6242,32,14,255,1
6243,32,14,255,11
6244,32,14,255,7
6245,32,14,1024,3
6246,32,14,1024,5
6247,32,14,1024,1
6248,32,14,1024,11
6249,32,14,1024,7
6250,32,14,96,3
6251,32,14,96,5
6252,32,14,96,1
6253,32,14,96,11
6254,32,14,96,7
6255,32,14,6,3
6256,32,14,6,5
6257,32,14,6,1
6258,32,14,6,11
6259,32,14,6,7
6260,32,14,28,3
6261,32,14,28,5
6262,32,14,28,1
6263,32,14,28,11
6264,32,14,28,7
6265,32,14,192,3
6266,32,14,192,5
6267,32,14,192,1
6268,32,14,192,11
6269,32,14,192,7
6270,32,14,9,3
6271,32,14,9,5
6272,32,14,9,1
6273,32,14,9,11
6274,32,14,9,7
6275,32,14,12,3
6276,32,14,12,5
6277,32,14,12,1
6278,32,14,12,11
6279,32,14,12,7
6280,32,14,56,3
6281,32,14,56,5
6282,32,14,56,1
6283,32,14,56,11
6284,32,14,56,7
6285,32,14,3,3
6286,32,14,3,5
6287,32,14,3,1
6288,32,14,3,11
6289,32,14,3,7
6290,32,16,512,3
6291,32,16,512,5
6292,32,16,512,1
6293,32,16,512,11
6294,32,16,512,7
6295,32,16,16,3
6296,32,16,16,5
6297,32,16,16,1
6298,32,16,16,11
6299,32,16,16,7
6300,32,16,32,3
6301,32,16,32,5
6302,32,16,32,1
6303,32,16,32,11
6304,32,16,32,7
6305,32,16,64,3
6306,32,16,64,5
6307,32,16,64,1
6308,32,16,64,11
6309,32,16,64,7
6310,32,16,384,3
6311,32,16,384,5
6312,32,16,384,1
6313,32,16,384,11
6314,32,16,384,7
6315,32,16,256,3
6316,32,16,256,5
6317,32,16,256,1
6318,32,16,256,11
6319,32,16,256,7
6320,32,16,128,3
6321,32,16,128,5
6322,32,16,128,1
6323,32,16,128,11
6324,32,16,128,7
6325,32,16,255,3
6326,32,16,255,5
6327,32,16,255,1
6328,32,16,255,11
6329,32,16,255,7
6330,32,16,1024,3
6331,32,16,1024,5
6332,32,16,1024,1
6333,32,16,1024,11
6334,32,16,1024,7
6335,32,16,96,3
6336,32,16,96,5
6337,32,16,96,1
6338,32,16,96,11
6339,32,16,96,7
6340,32,16,6,3
6341,32,16,6,5
6342,32,16,6,1
6343,32,16,6,11
6344,32,16,6,7
6345,32,16,28,3
6346,32,16,28,5
6347,32,16,28,1
6348,32,16,28,11
6349,32,16,28,7
6350,32,16,192,3
6351,32,16,192,5
6352,32,16,192,1
6353,32,16,192,11
6354,32,16,192,7
6355,32,16,9,3
6356,32,16,9,5
6357,32,16,9,1
6358,32,16,9,11
6359,32,16,9,7
6360,32,16,12,3
6361,32,16,12,5
6362,32,16,12,1
6363,32,16,12,11
6364,32,16,12,7
6365,32,16,56,3
6366,32,16,56,5
6367,32,16,56,1
6368,32,16,56,11
6369,32,16,56,7
6370,32,16,3,3
6371,32,16,3,5
6372,32,16,3,1
6373,32,16,3,11
6374,32,16,3,7
6375,32,26,512,3
6376,32,26,512,5
6377,32,26,512,1
6378,32,26,512,11
6379,32,26,512,7
6380,32,26,16,3
6381,32,26,16,5
6382,32,26,16,1
6383,32,26,16,11
6384,32,26,16,7
6385,32,26,32,3
6386,32,26,32,5
6387,32,26,32,1
6388,32,26,32,11
6389,32,26,32,7
6390,32,26,64,3
6391,32,26,64,5
6392,32,26,64,1
6393,32,26,64,11
6394,32,26,64,7
6395,32,26,384,3
6396,32,26,384,5
6397,32,26,384,1
6398,32,26,384,11
6399,32,26,384,7
6400,32,26,256,3
6401,32,26,256,5
6402,32,26,256,1
6403,32,26,256,11
6404,32,26,256,7
6405,32,26,128,3
6406,32,26,128,5
6407,32,26,128,1
6408,32,26,128,11
6409,32,26,128,7
6410,32,26,255,3
6411,32,26,255,5
6412,32,26,255,1
6413,32,26,255,11
6414,32,26,255,7
6415,32,26,1024,3
6416,32,26,1024,5
6417,32,26,1024,1
6418,32,26,1024,11
6419,32,26,1024,7
6420,32,26,96,3
6421,32,26,96,5
6422,32,26,96,1
6423,32,26,96,11
6424,32,26,96,7
6425,32,26,6,3
6426,32,26,6,5
6427,32,26,6,1
6428,32,26,6,11
6429,32,26,6,7
6430,32,26,28,3
6431,32,26,28,5
6432,32,26,28,1
6433,32,26,28,11
6434,32,26,28,7
6435,32,26,192,3
6436,32,26,192,5
6437,32,26,192,1
6438,32,26,192,11
6439,32,26,192,7
6440,32,26,9,3
6441,32,26,9,5
6442,32,26,9,1
6443,32,26,9,11
6444,32,26,9,7
6445,32,26,12,3
6446,32,26,12,5
6447,32,26,12,1
6448,32,26,12,11
6449,32,26,12,7
6450,32,26,56,3
6451,32,26,56,5
6452,32,26,56,1
6453,32,26,56,11
6454,32,26,56,7
6455,32,26,3,3
6456,32,26,3,5
6457,32,26,3,1
6458,32,26,3,11
6459,32,26,3,7
6460,32,28,512,3
6461,32,28,512,5
6462,32,28,512,1
6463,32,28,512,11
6464,32,28,512,7
6465,32,28,16,3
6466,32,28,16,5
6467,32,28,16,1
6468,32,28,16,11
6469,32,28,16,7
6470,32,28,32,3
6471,32,28,32,5
6472,32,28,32,1
6473,32,28,32,11
6474,32,28,32,7
6475,32,28,64,3
6476,32,28,64,5
6477,32,28,64,1
6478,32,28,64,11
6479,32,28,64,7
6480,32,28,384,3
6481,32,28,384,5
6482,32,28,384,1
6483,32,28,384,11
6484,32,28,384,7
6485,32,28,256,3
6486,32,28,256,5
6487,32,28,256,1
6488,32,28,256,11
6489,32,28,256,7
6490,32,28,128,3
6491,32,28,128,5
6492,32,28,128,1
6493,32,28,128,11
6494,32,28,128,7
6495,32,28,255,3
6496,32,28,255,5
6497,32,28,255,1
6498,32,28,255,11
6499,32,28,255,7
6500,32,28,1024,3
6501,32,28,1024,5
6502,32,28,1024,1
6503,32,28,1024,11
6504,32,28,1024,7
6505,32,28,96,3
6506,32,28,96,5
6507,32,28,96,1
6508,32,28,96,11
6509,32,28,96,7
6510,32,28,6,3
6511,32,28,6,5
6512,32,28,6,1
6513,32,28,6,11
6514,32,28,6,7
6515,32,28,28,3
6516,32,28,28,5
6517,32,28,28,1
6518,32,28,28,11
6519,32,28,28,7
6520,32,28,192,3
6521,32,28,192,5
6522,32,28,192,1
6523,32,28,192,11
6524,32,28,192,7
6525,32,28,9,3
6526,32,28,9,5
6527,32,28,9,1
6528,32,28,9,11
6529,32,28,9,7
6530,32,28,12,3
6531,32,28,12,5
6532,32,28,12,1
6533,32,28,12,11
6534,32,28,12,7
6535,32,28,56,3
6536,32,28,56,5
6537,32,28,56,1
6538,32,28,56,11
6539,32,28,56,7
6540,32,28,3,3
6541,32,28,3,5
6542,32,28,3,1
6543,32,28,3,11
6544,32,28,3,7
6545,32,32,512,3
6546,32,32,512,5
6547,32,32,512,1
6548,32,32,512,11
6549,32,32,512,7
6550,32,32,16,3
6551,32,32,16,5
6552,32,32,16,1
6553,32,32,16,11
6554,32,32,16,7
6555,32,32,32,3
6556,32,32,32,5
6557,32,32,32,1
6558,32,32,32,11
6559,32,32,32,7
6560,32,32,64,3
6561,32,32,64,5
6562,32,32,64,1
6563,32,32,64,11
6564,32,32,64,7
6565,32,32,384,3
6566,32,32,384,5
6567,32,32,384,1
6568,32,32,384,11
6569,32,32,384,7
6570,32,32,256,3
6571,32,32,256,5
6572,32,32,256,1
6573,32,32,256,11
6574,32,32,256,7
6575,32,32,128,3
6576,32,32,128,5
6577,32,32,128,1
6578,32,32,128,11
6579,32,32,128,7
6580,32,32,255,3
6581,32,32,255,5
6582,32,32,255,1
6583,32,32,255,11
